0,1,2,3,4
NCT02264210,Inclusion,"males or females, aged 18-75 years","males or females, <VL Label=Age Source=DK>aged</VL> <VML Logic=greater_equal Unit=years>18</VML> - <VML Logic=lower_equal Unit=years>75</VML>","[['Age', '>=', 18.0, 'years'], ['Age', '<=', 75.0, 'years']]"
NCT02264210,Inclusion,egfr activating mutation in exon 19 or 21,<VL Label=EGFR Source=DK>egfr</VL> activating mutation in exon <VML Logic=equal Unit=>19</VML> or <VML Logic=equal Unit=>21</VML> ,"[['EGFR', '=', 19.0, ''], ['EGFR', '=', 21.0, '']]"
NCT02264210,Inclusion,patient who can start the investigational therapy within 3-6 weeks after the complete,<VL Label=patient who can start the investigational therapy Source=ngram>patient who can start the investigational therapy</VL> <VML Logic=lower Unit=weeks>3</VML> - <VML Logic=lower Unit=weeks>6</VML> after the complete,"[['patient who can start the investigational therapy', '<', '3', 'weeks'], ['patient who can start the investigational therapy', '<', '6', 'weeks']]"
NCT02264210,Inclusion,ecog performance status of 0-1,<VL Label=ECOG Source=DK>ecog performance status</VL> of <VML Logic=greater_equal Unit=>0</VML> - <VML Logic=lower_equal Unit=>1</VML> ,"[['ECOG', '>=', 0.0, ''], ['ECOG', '<=', 1.0, '']]"
NCT02264210,Inclusion,had a life expectancy of 12 weeks or more,had a <VL Label=life expectancy Source=ngram>life expectancy</VL> of <VML Logic=greater_equal Unit=weeks>12</VML>,"[['life expectancy', '>=', '12', 'weeks']]"
NCT02264210,Exclusion,had a history another malignancy in the last 5 years with the exception of cured basal,had a <VL Label=history another malignancy Source=ngram>history another malignancy</VL> <VML Logic=lower_equal Unit=last years>5</VML> with the exception of cured basal,"[['history another malignancy', '<=', '5', 'last years']]"
NCT02264210,Exclusion,"unstable angina, congestive heart failure, myocardial infarction within the previous 6","unstable angina, congestive heart failure, <VL Label=Myocardial infarction Source=DK>myocardial infarction</VL> <VML Logic=lower Unit=previous >6</VML> ","[['Myocardial infarction', '<', 6.0, 'previous']]"
NCT02264678,Inclusion,aged at least 18,<VL Label=Age Source=DK>aged</VL> <VML Logic=greater_equal Unit=>18</VML> ,"[['Age', '>=', 18.0, 'years']]"
NCT02264678,Inclusion,module 1 and 2 part b study expansions and module 3: patients must have a tumour at,<VL Label=module Source=ngram>module</VL> <VML Logic=equal Unit=>1</VML> and <VML Logic=equal Unit=>2</VML> part b study expansions and module 3: patients must have a tumour at,"[['module', '=', '1', ''], ['module', '=', '2', '']]"
NCT02264678,Inclusion,least 1 cm in size that can be measured using a ct or mri scan,<VL Label=least Source=ngram>least</VL> <VML Logic=equal Unit=cm>1</VML> in size that can be measured using a ct or mri scan,"[['least', '=', '1', 'cm']]"
NCT02264678,Inclusion,module 1 part b study expansion: second line lung adenocarcinoma with atm deficient,<VL Label=module Source=ngram>module</VL> <VML Logic=equal Unit=>1</VML> part b study expansion: second line lung adenocarcinoma with atm deficient,"[['module', '=', '1', '']]"
NCT02264678,Inclusion,module 2 part b all - no previous treatment with parp inhibitor,<VL Label=module Source=ngram>module</VL> <VML Logic=equal Unit=>2</VML> part b all - no previous treatment with parp inhibitor,"[['module', '=', '2', '']]"
NCT02264678,Inclusion,module 2 part b1 study expansion: advanced gastric adenocarcinoma (including gej),<VL Label=module Source=ngram>module</VL> <VML Logic=equal Unit=>2</VML> part b1 study expansion: advanced gastric adenocarcinoma ( including gej ) ,"[['module', '=', '2', '']]"
NCT02264678,Inclusion,module 2 part b2 study expansion: advanced gastric adenocarcinoma (including gej),<VL Label=module Source=ngram>module</VL> <VML Logic=equal Unit=>2</VML> part b2 study expansion: advanced gastric adenocarcinoma ( including gej ) ,"[['module', '=', '2', '']]"
NCT02264678,Inclusion,module 2 part b4 study expansion: second or third line triple negative breast cancer,<VL Label=module Source=ngram>module</VL> <VML Logic=equal Unit=>2</VML> part b4 study expansion: second or third line triple negative breast cancer,"[['module', '=', '2', '']]"
NCT02264678,Inclusion,module 2 part b5 study expansion: brca mutant ovarian cancer patient who are platinum,<VL Label=module Source=ngram>module</VL> <VML Logic=equal Unit=>2</VML> part b5 study expansion: brca mutant ovarian cancer patient who are platinum,"[['module', '=', '2', '']]"
NCT02264990,Inclusion,subject must be >= 18 years of age,subject must be <VML Logic=greater_equal Unit=years>18</VML> of <VL Label=Age Source=DK>age</VL>,"[['Age', '>=', 18.0, 'years']]"
NCT02264990,Inclusion,life expectancy > 12 weeks,<VL Label=life expectancy Source=ngram>life expectancy</VL> <VML Logic=greater Unit=weeks>12</VML>,"[['life expectancy', '>', '12', 'weeks']]"
NCT02264990,Inclusion,subject must have at least 1 unidimensional measurable nsclc lesion on a ct scan as,subject must have <VML Logic=greater_equal Unit=>1</VML> unidimensional measurable nsclc <VL Label=Lesion Source=DK>lesion</VL> on a ct scan as,"[['Lesion', '>=', 1.0, 'um']]"
NCT02264990,Exclusion,subject has squamous nsclc or an untreated known egfr mutation of exon 19 deletion or,subject has squamous nsclc or an untreated known <VL Label=EGFR Source=DK>egfr</VL> mutation of exon <VML Logic=equal Unit=>19</VML> deletion or,"[['EGFR', '=', 19.0, '']]"
NCT02264990,Exclusion,l858r mutation in exon 21 or a known alk gene rearrangement,<VL Label=l858r mutation in exon Source=ngram>l858r mutation in exon</VL> <VML Logic=equal Unit=>21</VML> or a known alk gene rearrangement,"[['l858r mutation in exon', '=', '21', '']]"
NCT02274337,Inclusion,"patients of either gender, aged from 18 years older to 70","patients of either gender, <VL Label=Age Source=DK>aged</VL> from <VML Logic=equal Unit=years>18</VML> older to <VML Logic=equal Unit=>70</VML> ","[['Age', '=', 18.0, 'years'], ['Age', '=', 70.0, 'years']]"
NCT02274337,Inclusion,tissue within 28 days of dosing of avitinib and have tissue available to send to,<VL Label=tissue Source=ngram>tissue</VL> <VML Logic=lower Unit=days>28</VML> of dosing of avitinib and have tissue available to send to,"[['tissue', '<', '28', 'days']]"
NCT02274337,Inclusion,life expectancy of at least 3 months,<VL Label=life expectancy Source=ngram>life expectancy</VL> of <VML Logic=greater_equal Unit=months>3</VML>,"[['life expectancy', '>=', '3', 'months']]"
NCT02274337,Inclusion,ecog performance status of 0 to 1,<VL Label=ECOG Source=DK>ecog performance status</VL> <VML Logic=greater_equal Unit=>0</VML> - <VML Logic=lower_equal Unit=>1</VML> ,"[['ECOG', '>=', 0.0, ''], ['ECOG', '<=', 1.0, '']]"
NCT02274337,Inclusion,therapy for at least 30 days (e.g,<VL Label=therapy Source=ngram>therapy</VL> for <VML Logic=greater_equal Unit=days>30</VML> ( e.g,"[['therapy', '>=', '30', 'days']]"
NCT02274337,Exclusion,"other chemotherapy, radiation, hormonal or immunotherapy) <=14 days prior to treatment","other chemotherapy, radiation, <VL Label=hormonal or immunotherapy Source=ngram>hormonal or immunotherapy</VL> )  <VML Logic=lower_equal Unit=days>14</VML> prior to treatment","[['hormonal or immunotherapy', '<=', '14', 'days']]"
NCT02274337,Exclusion,method (qtcf) >450 msec (males) or >470 msec (females),<VL Label=method Source=ngram>method</VL> ( qtcf )  <VML Logic=greater Unit=msec>450</VML> ( males ) or <VML Logic=greater Unit=msec>470</VML> ( females ) ,"[['method', '>', '450', 'msec'], ['method', '>', '470', 'msec']]"
NCT02281708,Inclusion,age >=18 years and age <80,<VL Label=Age Source=DK>age</VL> <VML Logic=greater_equal Unit=years>18</VML> and <VL Label=Age Source=DK>age</VL> <VML Logic=lower Unit=>80</VML> ,"[['Age', '>=', 18.0, 'years'], ['Age', '<', 80.0, 'years']]"
NCT02281708,Inclusion,eastern cooperative oncology group (ecog) performance status 0 or 1,eastern cooperative oncology group ( ecog ) <VL Label=performance status Source=UMLS>performance status</VL> <VML Logic=equal Unit=>0</VML> or <VML Logic=equal Unit=>1</VML> ,"[['performance status', '=', '0', ''], ['performance status', '=', '1', '']]"
NCT02281708,Inclusion,the interval between surgery for lung cancer and randomization must be no more than 8,the interval between <VL Label=Surgery Source=DK>surgery</VL> for lung cancer and randomization must be <VML Logic=lower_equal Unit=>8</VML> ,"[['Surgery', '<=', 8.0, '']]"
NCT02281708,Inclusion,"anc >=1500/ul, hemoglobin >=9.0g/dl","<VL Label=ANC Source=DK>anc</VL> <VML Logic=greater_equal Unit=/ul>1500</VML>, hemoglobin <VML Logic=greater_equal Unit=g/dl>9.0</VML>","[['ANC', '>=', 1500.0, '/ul'], ['ANC', '>=', 9.0, 'g/dl']]"
NCT02281708,Inclusion,platelet >=100000/ul,<VL Label=platelet Source=ngram>platelet</VL> <VML Logic=greater_equal Unit=/ul>100000</VML>,"[['platelet', '>=', '100000', '/ul']]"
NCT02281708,Inclusion,patients with appropriate renal function serum creatinine <= 1 x unl(upper limit or,patients with appropriate renal function <VL Label=Creatinine Source=DK>serum creatinine</VL> <VML Logic=lower_equal Unit=>1</VML> x unl ( upper limit or,"[['Creatinine', '<=', 1.0, '']]"
NCT02281708,Inclusion,normal) or estimated creatinine clearance >= 45 ml/min,normal ) or estimated <VL Label=Creatinine clearance Source=DK>creatinine clearance</VL> <VML Logic=greater_equal Unit=ml/min>45</VML>,"[['Creatinine clearance', '>=', 45.0, 'ml/min']]"
NCT02281708,Inclusion,"patients with appropriate liver function serum bilirubin <= 1.5 x unl, ast (sgot) and","patients with appropriate liver function <VL Label=Bilirubin Source=DK>serum bilirubin</VL> <VML Logic=lower_equal Unit=>1.5</VML> x unl, ast ( <VL Label=AST Source=DK>sgot</VL> ) and","[['Bilirubin', '<=', 1.5, '']]"
NCT02281708,Inclusion,"alt (sgpt) <= 3 x unl, alkaline phosphatase <= 3 x unl","alt ( <VL Label=ALT Source=DK>sgpt</VL> )  <VML Logic=lower_equal Unit=>3</VML> x unl, alkaline phosphatase <VML Logic=lower_equal Unit=>3</VML> x unl","[['ALT', '<=', 3.0, 'iu/l'], ['ALT', '<=', 3.0, 'iu/l']]"
NCT02281708,Exclusion,"history of non-lung malignancies within the 5 years prior to study entry, except for","history of non-lung malignancies <VML Logic=lower Unit=years>5</VML> prior to <VL Label=Study entry Source=DK>study entry</VL>, except for","[['Study entry', '<', 5.0, 'years']]"
NCT02283021,Inclusion,men or woman between 18-80 years of age,men or woman <VML Logic=greater_equal Unit=years>18</VML> - <VML Logic=lower_equal Unit=years>80</VML> of <VL Label=Age Source=DK>age</VL>,"[['Age', '>=', 18.0, 'years'], ['Age', '<=', 80.0, 'years']]"
NCT02285361,Inclusion,age = 19 years at enrolment,<VL Label=Age Source=DK>age</VL> <VML Logic=equal Unit=years>19</VML> at enrolment,"[['Age', '=', 19.0, 'years']]"
NCT02288026,Inclusion,aged 60 to 80 years old,<VL Label=Age Source=DK>aged</VL> <VML Logic=greater_equal Unit=years>60</VML> - <VML Logic=lower_equal Unit=years>80</VML> <VL Label=Age Source=DK>old</VL>,"[['Age', '>=', 60.0, 'years'], ['Age', '<=', 80.0, 'years']]"
NCT02288026,Inclusion,ecog<=2,<VL Label=ECOG Source=DK>ecog</VL> <VML Logic=lower_equal Unit=>2</VML> ,"[['ECOG', '<=', 2.0, '']]"
NCT02288026,Inclusion,"treatment practices"" (2011 edition) completed preoperative clinical staging","<VL Label=treatment practices Source=ngram>treatment practices</VL>"" ( <VML Logic=equal Unit=>2011</VML> edition ) completed preoperative clinical staging","[['treatment practices', '=', '2011', '']]"
NCT02296125,Inclusion,"male or female, aged at least 18 years","male or female, <VL Label=Age Source=DK>aged</VL> <VML Logic=greater_equal Unit=years>18</VML>","[['Age', '>=', 18.0, 'years']]"
NCT02296125,Inclusion,the tumour harbours one of the 2 common egfr mutations known to be associated with,the tumour harbours one of <VML Logic=equal Unit=>2</VML> common <VL Label=EGFR Source=DK>egfr</VL> mutations known to be associated with,"[['EGFR', '=', 2.0, '']]"
NCT02296125,Inclusion,world health organization performance status of 0 to 1 with no clinically significant,world health organization <VL Label=performance status Source=UMLS>performance status</VL> <VML Logic=greater_equal Unit=>0</VML> - <VML Logic=lower_equal Unit=>1</VML> with no clinically significant,"[['performance status', '>=', '0', ''], ['performance status', '<=', '1', '']]"
NCT02296125,Inclusion,deterioration over the previous 2 weeks and a minimum life expectancy of 12 weeks,<VL Label=deterioration Source=ngram>deterioration</VL> <VML Logic=greater Unit=previous weeks>2</VML> and a greater_equal life expectancy of <VML Logic=equal Unit=weeks>12</VML>,"[['deterioration', '>', '2', 'previous weeks'], ['deterioration', '=', '12', 'weeks']]"
NCT02296125,Exclusion,major surgery within 4 weeks of the first dose of study drug,major <VL Label=Surgery Source=DK>surgery</VL> <VML Logic=lower Unit=weeks>4</VML> of the first dose of study drug,"[['Surgery', '<', 4.0, 'weeks']]"
NCT02296125,Exclusion,radiotherapy treatment to more than 30% of the bone marrow or with a wide field,<VL Label=radiotherapy treatment Source=ngram>radiotherapy treatment</VL> to <VML Logic=greater Unit=%>30</VML> of the bone marrow or with a wide field,"[['radiotherapy treatment', '>', '30', '%']]"
NCT02296125,Exclusion,of radiation within 4 weeks of the first dose of study drug,of <VL Label=radiation Source=ngram>radiation</VL> <VML Logic=lower Unit=weeks>4</VML> of the first dose of study drug,"[['radiation', '<', '4', 'weeks']]"
NCT02296125,Exclusion,inducers of cytochrome p450 (cyp) 3a4,<VL Label=inducers of cytochrome p450 Source=ngram>inducers of cytochrome p450</VL> ( cyp ) <VML Logic=equal Unit=>3</VML> a4,"[['inducers of cytochrome p450', '=', '3', '']]"
NCT02296125,Exclusion,neurologic status for at least 2 weeks after completion of the definitive therapy and,<VL Label=neurologic status Source=ngram>neurologic status</VL> for <VML Logic=greater_equal Unit=weeks>2</VML> after completion of the definitive therapy and,"[['neurologic status', '>=', '2', 'weeks']]"
NCT02296125,Exclusion,"mean resting corrected qt interval (qtc) >470 msec, obtained from 3 ecgs, using","mean resting corrected qt interval ( <VL Label=QTC Source=DK>qtc</VL> )  <VML Logic=greater Unit=msec>470</VML>, obtained from <VML Logic=equal Unit=>3</VML> ecgs, using","[['QTC', '>', 470.0, 'msec'], ['QTC', '=', 3.0, '']]"
NCT02296125,Exclusion,of arrhythmic events or unexplained sudden death under 40 years of age in,of arrhythmic events or unexplained sudden death <VML Logic=lower Unit=years>40</VML> of <VL Label=Age Source=DK>age</VL> in,"[['Age', '<', 40.0, 'years']]"
NCT02299765,Inclusion,patients between 18 and 75 years of age,patients <VML Logic=greater_equal Unit=years>18</VML> - <VML Logic=lower_equal Unit=years>75</VML> of <VL Label=Age Source=DK>age</VL>,"[['Age', '>=', 18.0, 'years'], ['Age', '<=', 75.0, 'years']]"
NCT02299765,Inclusion,"harboring activating mutation of egfr,only including an exon 19 deletion or an","harboring activating mutation of <VL Label=EGFR Source=DK>egfr</VL>,only including an exon <VML Logic=equal Unit=>19</VML> deletion or an","[['EGFR', '=', 19.0, '']]"
NCT02299765,Inclusion,exon 21 point mutation,<VL Label=exon Source=ngram>exon</VL> <VML Logic=equal Unit=point>21</VML> mutation,"[['exon', '=', '21', 'point']]"
NCT02299765,Inclusion,has at least one measureable lesion by recist 1.1,has greater_equal one measureable <VL Label=Lesion Source=DK>lesion</VL> by recist <VML Logic=equal Unit=>1.1</VML> ,"[['Lesion', '=', 1.1, 'um']]"
NCT02299765,Inclusion,eastern cooperative oncology group (ecog) performance status of 0 or 1,eastern cooperative oncology group ( ecog ) <VL Label=performance status Source=UMLS>performance status</VL> of <VML Logic=equal Unit=>0</VML> or <VML Logic=equal Unit=>1</VML> ,"[['performance status', '=', '0', ''], ['performance status', '=', '1', '']]"
NCT02299765,Inclusion,"(anc) >=1.5 × 109/l,platelets >=100 × 109/l,and hemoglobin >=9 g/dl"," ( <VL Label=ANC Source=DK>anc</VL> )  <VML Logic=greater_equal Unit=>1.5</VML> × <VML Logic=equal Unit=/l>109</VML>,<VML Logic=greater_equal Unit=platelets>100</VML> × <VML Logic=equal Unit=/l>109</VML>,and hemoglobin <VML Logic=greater_equal Unit=g/dl>9</VML>","[['ANC', '>=', 1.5, ''], ['ANC', '=', 109.0, '/l'], ['ANC', '>=', 100.0, 'platelets'], ['ANC', '=', 109.0, '/l'], ['ANC', '>=', 9.0, 'g/dl']]"
NCT02299765,Inclusion,"hepatic: bilirubin <=1.5 times the upper limit of normal (× uln),alkaline","hepatic: <VL Label=Bilirubin Source=DK>bilirubin</VL> <VML Logic=lower_equal Unit=times the upper limit of normal>1.5</VML> ( × uln ) ,alkaline","[['Bilirubin', '<=', 1.5, 'times the upper limit of normal']]"
NCT02299765,Inclusion,"phosphatase (ap),aspartate transaminase (ast),and alanine transaminase (alt) <=3.0","phosphatase ( ap ) ,aspartate transaminase ( ast ) ,and alanine transaminase ( <VL Label=ALT Source=DK>alt</VL> )  <VML Logic=lower_equal Unit=>3.0</VML> ","[['ALT', '<=', 3.0, 'iu/l']]"
NCT02299765,Inclusion,"× uln (ap,ast and alt <=5 × uln is acceptable if the liver has tumor involvement)","× uln ( ap,ast and <VL Label=ALT Source=DK>alt</VL> <VML Logic=lower_equal Unit=× uln>5</VML> is acceptable if the liver has <VL Label=Tumor Source=DK>tumor</VL> involvement ) ","[['ALT', '<=', 5.0, '× uln']]"
NCT02299765,Inclusion,renal: calculated creatinine clearance (crcl) >=45 ml/minute based on the standard,renal: calculated <VL Label=Creatinine clearance Source=DK>creatinine clearance</VL> ( crcl )  <VML Logic=greater_equal Unit=ml/minute>45</VML> based on the standard,"[['Creatinine clearance', '>=', 45.0, 'ml/minute']]"
NCT02299765,Inclusion,prior radiation therapy allowed to <25% of the bone marrow,<VL Label=prior radiation therapy allowed Source=ngram>prior radiation therapy allowed</VL> to <VML Logic=lower Unit=%>25</VML> of the bone marrow,"[['prior radiation therapy allowed', '<', '25', '%']]"
NCT02299765,Inclusion,prior radiotherapy must be completed at least 4,<VL Label=prior radiotherapy must be completed Source=ngram>prior radiotherapy must be completed</VL> <VML Logic=greater_equal Unit=>4</VML> ,"[['prior radiotherapy must be completed', '>=', '4', '']]"
NCT02299765,Inclusion,estimated life expectancy of >=12 weeks,<VL Label=estimated life expectancy Source=ngram>estimated life expectancy</VL> of <VML Logic=greater_equal Unit=weeks>12</VML>,"[['estimated life expectancy', '>=', '12', 'weeks']]"
NCT02299765,Exclusion,steroid treatment for at least 2 weeks prior to the first dose of study,<VL Label=steroid treatment Source=ngram>steroid treatment</VL> for <VML Logic=greater_equal Unit=weeks>2</VML> prior to the first dose of study,"[['steroid treatment', '>=', '2', 'weeks']]"
NCT02299765,Exclusion,surgery undertaken less than 4 weeks before the study,<VL Label=Surgery Source=DK>surgery</VL> undertaken <VML Logic=lower Unit=weeks>4</VML> before the study,"[['Surgery', '<', 4.0, 'weeks']]"
NCT02299765,Exclusion,"a serious cardiac condition,such as myocardial infarction within 6","a serious cardiac condition,such as <VL Label=Myocardial infarction Source=DK>myocardial infarction</VL> <VML Logic=lower Unit=>6</VML> ","[['Myocardial infarction', '<', 6.0, '']]"
NCT02317016,Inclusion,"male or female, aged at least 18 years","male or female, <VL Label=Age Source=DK>aged</VL> <VML Logic=greater_equal Unit=years>18</VML>","[['Age', '>=', 18.0, 'years']]"
NCT02317016,Inclusion,"egfr tki sensitivity (including g719x, exon 19 deletion, l858r, l861q)","<VL Label=EGFR Source=DK>egfr</VL> tki sensitivity ( including g719x, exon <VML Logic=equal Unit=>19</VML> deletion, l858r, l861q ) ","[['EGFR', '=', 19.0, '']]"
NCT02317016,Inclusion,eastern cooperative oncology group (ecog) performance status 0 to 1 with no,eastern cooperative oncology group ( ecog ) <VL Label=performance status Source=UMLS>performance status</VL> <VML Logic=greater_equal Unit=>0</VML> - <VML Logic=lower_equal Unit=>1</VML> with no,"[['performance status', '>=', '0', ''], ['performance status', '<=', '1', '']]"
NCT02317016,Inclusion,deterioration over the previous 2 weeks (appendix g),<VL Label=deterioration Source=ngram>deterioration</VL> <VML Logic=greater Unit=previous weeks>2</VML> ( appendix g ) ,"[['deterioration', '>', '2', 'previous weeks']]"
NCT02317016,Inclusion,patients must have a life expectancy of >=12 weeks as estimated at the time of,<VL Label=patients must have a life expectancy Source=ngram>patients must have a life expectancy</VL> of <VML Logic=greater_equal Unit=weeks>12</VML> as estimated at the time of,"[['patients must have a life expectancy', '>=', '12', 'weeks']]"
NCT02317016,Inclusion,screening: post-menopausal defined as aged more than 50 years and amenorrhoeic for at,screening: post-menopausal defined as <VL Label=Age Source=DK>aged</VL> <VML Logic=greater Unit=years>50</VML> and amenorrhoeic for at,"[['Age', '>', 50.0, 'years']]"
NCT02317016,Inclusion,least 12 months following cessation of all exogenous hormonal treatments,<VL Label=least Source=ngram>least</VL> <VML Logic=equal Unit=months>12</VML> following cessation of all exogenous hormonal treatments,"[['least', '=', '12', 'months']]"
NCT02317016,Inclusion,50 years old would be considered post-menopausal if they have been amenorrhoeic for 12,<VML Logic=equal Unit=years>50</VML> <VL Label=Age Source=DK>old</VL> would be considered post-menopausal if they have been amenorrhoeic for <VML Logic=equal Unit=>12</VML> ,"[['Age', '=', 50.0, 'years'], ['Age', '=', 12.0, 'years']]"
NCT02317016,Inclusion,participation in another clinical study with an ip in last 14 days (or longer,<VL Label=participation in another clinical study with an ip Source=ngram>participation in another clinical study with an ip</VL> <VML Logic=lower_equal Unit=last days>14</VML> ( or longer,"[['participation in another clinical study with an ip', '<=', '14', 'last days']]"
NCT02317016,Inclusion,anticancer drugs from a previous treatment regimen or clinical study within 14 days of,<VL Label=anticancer drugs from a previous treatment regimen or clinical study Source=ngram>anticancer drugs from a previous treatment regimen or clinical study</VL> <VML Logic=lower Unit=days>14</VML> of,"[['anticancer drugs from a previous treatment regimen or clinical study', '<', '14', 'days']]"
NCT02317016,Inclusion,access) w/in 4 weeks of the 1st dose of study treatment,<VL Label=access Source=ngram>access</VL> ) w / <VML Logic=lower_equal Unit=weeks>4</VML> of the 1st dose of study treatment,"[['access', '<=', '4', 'weeks']]"
NCT02317016,Inclusion,"field of radiation for palliation w/in 1 week of the first dose of study treatment,","<VL Label=field of radiation for palliation w Source=ngram>field of radiation for palliation w</VL> / <VML Logic=lower_equal Unit=week>1</VML> of the first dose of study treatment,","[['field of radiation for palliation w', '<=', '1', 'week']]"
NCT02317016,Inclusion,with the exception of patients receiving radiation to more than 30% of bone marrow or,with the <VL Label=exception of patients receiving radiation Source=ngram>exception of patients receiving radiation</VL> to <VML Logic=greater Unit=%>30</VML> of bone marrow or,"[['exception of patients receiving radiation', '>', '30', '%']]"
NCT02317016,Inclusion,with a wide field of radiation which must be completed w/in 4 weeks of the 1st dose of,with a <VL Label=wide field of radiation which must be completed w Source=ngram>wide field of radiation which must be completed w</VL> / <VML Logic=lower_equal Unit=weeks>4</VML> of the 1st dose of,"[['wide field of radiation which must be completed w', '<=', '4', 'weeks']]"
NCT02317016,Inclusion,to be potent inhibitors of cyp3a4 (at least 1 week prior) and potent inducers of,to be <VL Label=potent inhibitors of cyp3a4 Source=ngram>potent inhibitors of cyp3a4</VL> ( <VML Logic=greater_equal Unit=week>1</VML> prior ) and potent inducers of,"[['potent inhibitors of cyp3a4', '>=', '1', 'week']]"
NCT02317016,Inclusion,cyp3a4 (at least 3 week prior),<VL Label=cyp3a4 Source=ngram>cyp3a4</VL> ( <VML Logic=greater_equal Unit=week>3</VML> prior ) ,"[['cyp3a4', '>=', '3', 'week']]"
NCT02317016,Inclusion,or other products containing grapefruit or seville oranges within 7 days of the first,or other <VL Label=products containing grapefruit or seville oranges Source=ngram>products containing grapefruit or seville oranges</VL> <VML Logic=lower Unit=days>7</VML> of the first,"[['products containing grapefruit or seville oranges', '<', '7', 'days']]"
NCT02317016,Inclusion,administration of the ip until the final pk sample collection on day 35 of part a,<VL Label=administration of the ip until the final pk sample collection Source=ngram>administration of the ip until the final pk sample collection</VL> on <VML Logic=equal Unit=day>35</VML> of part a,"[['administration of the ip until the final pk sample collection', '=', '35', 'day']]"
NCT02317016,Inclusion,requiring steroids for at least 4 weeks prior to start of study treatment,<VL Label=requiring steroids Source=ngram>requiring steroids</VL> for <VML Logic=greater_equal Unit=weeks>4</VML> prior to start of study treatment,"[['requiring steroids', '>=', '4', 'weeks']]"
NCT02317016,Inclusion,following laboratory values: anc<1.5 x 10^9/l,following laboratory values: <VL Label=ANC Source=DK>anc</VL> <VML Logic=lower Unit=>1.5 x 10</VML> ^9/l,"[['ANC', '<', 15.0, '']]"
NCT02317016,Inclusion,platelet count <100 x 10^9/l,<VL Label=platelet count measurement Source=UMLS>platelet count</VL> <VML Logic=lower Unit=>100 x 10</VML> ^9/l,"[['platelet count measurement', '<', '100 x 10', '']]"
NCT02317016,Inclusion,haemoglobin <90 g/l,<VL Label=haemoglobin Source=ngram>haemoglobin</VL> <VML Logic=lower Unit=g/l>90</VML>,"[['haemoglobin', '<', '90', 'g/l']]"
NCT02317016,Inclusion,alt >2.5 times uln if no demonstrable liver metastases or >5,<VL Label=ALT Source=DK>alt</VL> <VML Logic=greater Unit=times uln>2.5</VML> if no demonstrable liver metastases or <VML Logic=greater Unit=>5</VML> ,"[['ALT', '>', 2.5, 'times uln'], ['ALT', '>', 5.0, 'iu/l']]"
NCT02317016,Inclusion,ast >2.5 times uln if no demonstrable,<VL Label=AST Source=DK>ast</VL> <VML Logic=greater Unit=times uln>2.5</VML> if no demonstrable,"[['AST', '>', 2.5, 'times uln']]"
NCT02317016,Inclusion,liver metastases or >5 times uln in the presence of liver metastases,<VL Label=liver metastases Source=ngram>liver metastases</VL> or <VML Logic=greater Unit=times uln>5</VML> in the presence of liver metastases,"[['liver metastases', '>', '5', 'times uln']]"
NCT02317016,Inclusion,>1.5 times uln if no liver metastases or >3 times uln in the presence of documented, <VML Logic=greater Unit=times uln>1.5</VML> if no <VL Label=liver metastases Source=ngram>liver metastases</VL> or <VML Logic=greater Unit=times uln>3</VML> in the presence of documented,"[['liver metastases', '>', '1.5', 'times uln'], ['liver metastases', '>', '3', 'times uln']]"
NCT02317016,Inclusion,>1.5 times uln concurrent with creatinine clearance <50 ml/min (measured or calculated, <VML Logic=greater Unit=times uln>1.5</VML> concurrent with <VL Label=Creatinine clearance Source=DK>creatinine clearance</VL> <VML Logic=lower Unit=ml/min>50</VML> ( measured or calculated,"[['Creatinine clearance', '>', 1.5, 'times uln'], ['Creatinine clearance', '<', 50.0, 'ml/min']]"
NCT02317016,Inclusion,required when creatinine is >1.5 times uln,required when <VL Label=Creatinine Source=DK>creatinine</VL> is <VML Logic=greater Unit=times uln>1.5</VML>,"[['Creatinine', '>', 1.5, 'times uln']]"
NCT02317016,Inclusion,for heart rate using fridericia's correction factor (qtcf) >470 msec obtained from 3,for <VL Label=heart rate Source=UMLS>heart rate</VL> using fridericia's correction factor ( qtcf )  <VML Logic=greater Unit=msec>470</VML> obtained from <VML Logic=equal Unit=>3</VML> ,"[['heart rate', '>', '470', 'msec'], ['heart rate', '=', '3', '']]"
NCT02317016,Inclusion,"degree heart block, pr interval >250 msec","degree heart block, <VL Label=pr interval feature Source=UMLS>pr interval</VL> <VML Logic=greater Unit=msec>250</VML>","[['pr interval feature', '>', '250', 'msec']]"
NCT02317016,Inclusion,death under 40 years of age or any concomitant medication known to prolong the qt,death <VML Logic=lower Unit=years>40</VML> of <VL Label=Age Source=DK>age</VL> or any concomitant medication known to prolong the qt,"[['Age', '<', 40.0, 'years']]"
NCT02330367,Inclusion,"patients of either gender, aged from 18 years older to 75","patients of either gender, <VL Label=Age Source=DK>aged</VL> from <VML Logic=equal Unit=years>18</VML> older to <VML Logic=equal Unit=>75</VML> ","[['Age', '=', 18.0, 'years'], ['Age', '=', 75.0, 'years']]"
NCT02330367,Inclusion,clinical medicine) must be completed over 28 days or 5 half-lives from the screening,<VL Label=clinical medicine Source=ngram>clinical medicine</VL> ) must be completed <VML Logic=greater Unit=days>28</VML> - <VML Logic=equal Unit=days>5</VML> half-lives from the screening,"[['clinical medicine', '>', '28', 'days'], ['clinical medicine', '=', '5', 'days']]"
